episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
30,1755,1665,1381,0.051282051,37090.17492,101093.2931,101093.2931,0,4429.065124,15,5.008019963,2.04939805,4.9812944,1.396804392,1.672614213,36.6,2.523683831,6.141959359,0,0,0,10,5.119791667,1.738421206,43.81578947,20.99104479,36.34210526,20.93382596,1.592160137,1.802225383,0,0,2.292602002,4.468155301,0,0,2.870306575,8.010137246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660419903,2037.640045
31,1812,1745,1465,0.036975717,40140.08539,104635.0106,104635.0106,0,4311.604023,15,4.904947066,1.981629121,4.995685923,1.437887418,1.667686628,36.6,2.379472419,5.802736314,0,0,0,10,4.838541667,1.468408279,45.92105263,20.88991393,38.55263158,20.67250573,1.555396484,1.649493933,0,0,2.318173279,4.697197635,0,0,2.488532238,7.369232471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792439955,1975.800601
32,1832,1764,1476,0.037117904,39480.46773,106622.49,106622.49,0,4557.842897,15,4.96957071,2.069087417,4.996802286,1.567037915,1.718367175,36.6,2.487905512,5.774061187,0,0,0,8,5.114583333,1.372116611,46.42105263,19.02578801,38.84210526,18.84217877,1.601388318,1.880120622,0,0,2.261592371,3.911412028,0,0,2.869518578,7.970459307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079396643,1916.591123
33,1847,1765,1470,0.044396318,40060.96284,107719.995,107719.995,0,4770.361124,14.91306293,4.889646356,1.951671522,4.995685923,1.47400871,1.705781555,36.6,2.582761843,6.116682989,0,0,0,10,5.020833333,1.577703808,46.44736842,18.47715142,38.68421053,18.55731557,2.009750845,2.52917735,0,0,2.333809851,4.299272097,0,0,2.998281425,8.290562076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868991852,1957.500978
34,1897,1811,1524,0.045334739,40316.02599,108483.825,108483.825,0,4798.569248,15,4.948581448,1.9991885,4.999176204,1.516837742,1.701543396,36.6,2.529556799,5.803166859,0,0,0,10,5.026041667,1.608683778,47.65789474,18.72273641,40.10526316,18.51996003,1.799246528,2.495489089,0,0,2.404035347,4.322967232,0,0,2.751140588,7.749804926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958682618,1971.560874
35,1772,1699,1407,0.041196388,39195.20268,104320.5206,104320.5206,0,4327.259255,15,4.778484692,1.855522581,4.995173082,1.5212471,1.702443768,36.6,2.442019895,5.86617966,0,0,0,10,5.026041667,1.774926336,44.71052632,18.96105135,37.02631579,19.01451916,1.793525619,2.108614977,0,0,2.273266009,4.261882605,0,0,2.700454418,7.693176126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9549583,1918.878244
36,1807,1710,1428,0.053680133,37446.8633,103843.3406,103843.3406,0,4876.378809,15,4.960489052,2.096816868,4.995685923,1.511978819,1.697864874,36.6,2.698604764,6.282007096,0,0,0,9,4.963541667,1.653192605,45,17.90471858,37.57894737,17.75214083,1.825476219,2.440272184,0,0,2.360762241,4.155485492,0,0,3.267866906,8.737652746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948327798,1890.353322
37,1843,1784,1485,0.032013022,41838.65644,108776.9325,108776.9325,0,4197.206018,15,4.941721471,1.958062255,4.995010642,1.466661896,1.679906615,36.6,2.277377112,5.483464752,0,0,0,8,5.213541667,1.458175215,46.94736842,20.64734897,39.07894737,20.16821572,1.62750176,1.90439439,0,0,2.117560384,3.632089032,0,0,2.538936964,7.588039821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04106082,1893.462549
38,1899,1793,1495,0.055818852,40019.70329,108090.8269,108090.8269,0,4835.379448,15,5.002639622,2.170899313,4.998292948,1.51280667,1.704041561,36.6,2.546276697,6.145280003,0,0,0,9,5.036458333,1.515105868,47.18421053,19.95370334,39.34210526,19.70209222,1.843676761,2.337528157,0,0,2.079187376,4.023553157,0,0,3.271395201,8.390123772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854214295,1868.843821
39,1779,1716,1444,0.035413153,39369.81753,102998.8425,102998.8425,0,4140.693838,15,4.996939844,2.148830629,4.997383177,1.420776435,1.691120104,36.6,2.3275401,5.611282399,0,0,0,8,4.760416667,1.32086455,45.15789474,18.96468507,38,18.80929222,1.680777976,2.007919848,0,0,2.22177818,4.064310605,0,0,2.508592899,7.553668729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872344503,1836.085006
40,1724,1657,1368,0.038863109,39401.99571,102638.1281,102638.1281,0,3570.994992,14.95738403,4.834399906,1.96973776,4.996676654,1.385400566,1.641152993,36.6,2.071342803,5.406050426,0,0,0,10,4.8125,1.715811883,43.60526316,19.55766033,36,19.67231557,1.578271047,2.080122017,0,0,1.784364835,3.307998852,0,0,2.535123586,7.643514074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693811337,1831.109527
41,1834,1748,1453,0.046892039,40397.10533,106396.4662,106396.4662,0,4475.727835,15,4.897527402,1.95558435,4.997416936,1.599866455,1.738990054,36.6,2.440418667,5.867493513,0,0,0,9,4.9375,1.781341372,46,19.3554018,38.23684211,19.16196096,1.766947148,2.520873438,0,0,2.182722913,3.940233277,0,0,2.869661884,8.100475503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910804628,1816.815519
42,1874,1781,1493,0.049626467,41021.82431,107204.5988,107204.5988,0,4137.011521,15,4.939501142,2.063025344,4.998510775,1.453218871,1.664410289,36.6,2.207583523,5.332717744,0,0,0,9,5.135416667,1.693245107,46.86842105,19.50596542,39.28947368,19.40551725,1.258543254,1.432367508,0,0,2.249796873,4.504355828,0,0,2.14068264,6.429991858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032232432,1801.41857
43,1778,1723,1428,0.030933633,38984.88937,104986.3087,104986.3087,0,4371.155681,15,4.927310557,2.014233461,4.995685923,1.556666832,1.704082719,36.6,2.458467762,5.559694369,0,0,0,10,5.067708333,1.623588797,45.34210526,18.55188502,37.57894737,18.61893713,1.616764544,1.985885977,0,0,2.279616466,4.051877029,0,0,2.753532419,7.394575107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.289166692,1823.403629
44,1810,1723,1436,0.048066298,39264.72415,104898.1537,104898.1537,0,4671.532292,15,4.936348716,2.024289257,4.990228197,1.535138819,1.698358234,36.6,2.580957068,6.090565153,0,0,0,9,5.072916667,1.599119495,45.34210526,19.45747903,37.78947368,19.07900181,1.763386276,2.216713142,0,0,2.39434502,4.689757826,0,0,2.874811317,7.793156188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871139563,1769.896362
45,1844,1749,1464,0.051518438,39269.51134,106621.5037,106621.5037,0,4624.136291,15,5.036153149,2.161291807,4.995685923,1.555071796,1.735148386,36.6,2.507666101,5.82644967,0,0,0,9,4.932291667,1.671014836,46.02631579,17.2420643,38.52631579,17.42160915,1.688606787,1.639454509,0,0,2.496202888,4.74187033,0,0,2.526617514,7.273008089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07974493,1771.866936
46,1827,1745,1457,0.044882321,39835.93485,104384.1487,104384.1487,0,4154.794829,15,4.898796871,2.046774595,4.999267507,1.512089847,1.689698586,36.6,2.274107733,5.637460544,0,0,0,9,4.911458333,1.603210957,45.92105263,19.39395128,38.34210526,19.41008462,1.736152158,2.043818413,0,0,2.160346796,4.213967779,0,0,2.455157055,7.351580571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856830692,1748.968482
47,1781,1715,1419,0.037057833,39711.08265,105751.7775,105751.7775,0,4412.176612,15,4.797838062,1.834337531,4.994565369,1.542188177,1.720682146,36.6,2.477359131,6.041905791,0,0,0,9,4.828125,1.371829916,45.13157895,19.80453304,37.34210526,19.72878783,1.876717711,2.654828594,0,0,2.149240471,3.899850961,0,0,2.994941387,8.346220312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060757778,1737.20421
48,1869,1780,1483,0.047619048,41829.98803,108444.8156,108444.8156,0,4308.759853,14.97630868,4.933165743,2.00810983,4.994493306,1.582319172,1.717802237,36.6,2.305382479,5.380490867,0,0,0,9,5.104166667,1.661319547,46.84210526,18.85055676,39.02631579,18.89094303,1.316594139,1.59488608,0,0,2.222930724,4.219552569,0,0,2.432593757,6.791041375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003220643,1739.008559
49,1841,1748,1454,0.050516024,40498.57784,107639.4525,107639.4525,0,4643.058449,15,4.890257079,1.89478133,4.998402609,1.503814655,1.696113815,36.6,2.522030662,6.123566442,0,0,0,10,5.03125,1.802504768,46,19.32546724,38.26315789,19.19523544,1.907105194,2.168666494,0,0,2.276261649,4.246572232,0,0,2.912634015,8.257417259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84280133,1744.26769
50,1787,1717,1424,0.039171796,41416.41084,106121.61,106121.61,0,3664.854515,15,4.858910317,1.875523918,4.997940729,1.559573618,1.698048848,36.6,2.050841922,5.01779731,0,0,0,9,4.994791667,1.477248977,45.18421053,17.9661308,37.47368421,18.27384793,1.330560562,1.968205085,0,0,2.039856523,3.742293312,0,0,2.067900677,6.521403857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886838138,1739.386609
51,1784,1726,1437,0.032511211,40199.71458,104387.8612,104387.8612,0,4184.204868,14.9955978,4.908785408,1.970252944,4.999932672,1.576382746,1.73088578,36.6,2.345406316,5.382507915,0,0,0,9,5.0625,1.718844694,45.42105263,18.67820511,37.81578947,17.9851624,1.517019031,1.859822875,0,0,2.447361185,4.447397836,0,0,2.160924201,6.749154171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03611302,1709.04181
52,1767,1710,1415,0.032258065,39446.28415,104961.9019,104961.9019,0,4093.411861,15,4.909790746,1.983154252,4.99577631,1.483220139,1.676442401,36.6,2.31658849,5.537128407,0,0,0,9,4.807291667,1.544259855,45,16.646479,37.23684211,16.38425787,1.735686025,2.039228754,0,0,2.166736833,4.091598112,0,0,2.576625187,7.396357026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97629563,1703.96185
53,1790,1718,1427,0.040223464,39311.08934,104484.8456,104484.8456,0,4045.361418,14.98048287,4.817163647,1.917860103,4.995685923,1.523570086,1.688424817,36.6,2.259978446,5.33271118,0,0,0,8,4.671875,1.461891121,45.21052632,18.74925668,37.55263158,18.42152255,1.508360851,1.799746989,0,0,2.257789337,4.15711834,0,0,2.263717483,6.891497434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027938322,1689.736266
54,1827,1750,1449,0.042145594,39889.46717,106289.6662,106289.6662,0,4406.016008,14.92059653,4.876924822,1.889978605,4.999942633,1.60862781,1.732676319,36.6,2.411612484,5.746894546,0,0,0,9,5.130208333,1.442915148,46.05263158,19.64011385,38.13157895,19.09142967,1.712699023,2.055239398,0,0,2.190687847,4.203370691,0,0,2.77061502,7.601060334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959601433,1683.725725
55,1851,1758,1465,0.050243112,40435.38689,107198.3438,107198.3438,0,4484.632916,15,4.868761644,1.962369871,4.999248519,1.659434609,1.726482263,36.6,2.42281627,5.973158774,0,0,0,10,4.916666667,1.508080089,46.26315789,19.73599998,38.55263158,19.39302285,1.759227773,2.288760661,0,0,2.387324307,4.823641432,0,0,2.475506353,7.355206465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065362668,1667.517185
56,1796,1723,1424,0.04064588,40343.68149,106845.3656,106845.3656,0,4179.814203,15,4.98719834,2.132523193,4.988361737,1.486671232,1.655683296,36.6,2.327290759,5.433953775,0,0,0,9,4.880208333,1.475926248,45.34210526,20.28387526,37.47368421,20.231212,1.559257671,2.149173429,0,0,2.156591455,4.096231598,0,0,2.587175653,6.987528198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85590108,1641.384506
57,1736,1689,1404,0.027073733,41763.02663,102423.3619,102423.3619,0,3410.213961,15,4.888830472,1.92226769,4.997204931,1.478621444,1.680472421,36.6,1.964408964,5.00772383,0,0,0,9,4.8125,1.556655737,44.44736842,20.11898471,36.94736842,19.67759529,1.203064731,1.283679016,0,0,2.093388541,4.249332197,0,0,1.756683961,6.026111007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881990463,1661.442657
58,1785,1742,1461,0.024089636,40852.5107,104407.0087,104407.0087,0,4042.260541,15,4.887682114,1.933273137,4.997582189,1.606702203,1.741500028,36.6,2.264571732,5.45029194,0,0,0,9,5.078125,1.417575918,45.84210526,20.79793299,38.44736842,20.51404829,1.595277543,2.294902346,0,0,2.250804256,4.347867462,0,0,2.287374113,6.898928536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137815597,1601.483138
59,1804,1733,1438,0.039356984,41544.62356,106767.285,106767.285,0,4254.892447,15,4.960104747,1.999031709,4.999825202,1.638155228,1.725457045,36.6,2.358587831,5.709203904,0,0,0,10,4.958333333,1.728539043,45.60526316,19.09882812,37.84210526,18.61596134,1.63611168,2.397332541,0,0,2.298379983,4.206578582,0,0,2.451358796,7.452446279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074671543,1613.615575
60,1775,1726,1429,0.027605634,40625.48133,105402.3356,105402.3356,0,3913.798311,15,4.941290111,2.026259976,4.996879145,1.64526847,1.721554918,36.6,2.204956795,4.99870196,0,0,0,9,5.088541667,1.606456361,45.42105263,19.39836073,37.60526316,19.24159348,1.489252296,1.939035029,0,0,2.134926398,3.78313603,0,0,2.322980791,6.55404533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048800067,1579.712304
61,1836,1770,1466,0.035947712,40438.14425,109161.3413,109161.3413,0,4475.189055,15,4.854177406,1.91552694,4.996544466,1.605302103,1.721297045,36.6,2.437466805,5.531022519,0,0,0,9,5.21875,1.595587176,46.57894737,19.60079426,38.57894737,19.38207471,1.610111448,2.154114668,0,0,2.3917371,4.193663,0,0,2.51254248,7.206556262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951915545,1589.519797
62,1829,1753,1459,0.041552761,39205.58685,107109.5756,107109.5756,0,4572.517811,15,4.988996958,2.115929642,4.997416936,1.696523926,1.736819763,36.6,2.500009738,5.926668125,0,0,0,10,5.260416667,1.829986291,46.13157895,19.27252073,38.39473684,19.3425349,1.533163618,2.049471965,0,0,2.306649376,4.344446708,0,0,2.792440726,7.717577913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98838073,1560.424438
63,1792,1724,1425,0.037946429,39671.12006,105917.7881,105917.7881,0,4380.460987,14.97491162,4.849270424,1.944980708,4.997416936,1.648087086,1.732604257,36.6,2.444453676,5.484509194,0,0,0,10,4.932291667,1.794261384,45.36842105,19.36956518,37.5,19.09084928,1.511376548,2.458035604,0,0,2.38617206,4.362712757,0,0,2.538417913,6.919199756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081266952,1556.586708
64,1839,1782,1484,0.030995106,42994.98825,108713.6813,108713.6813,0,4091.578969,15,4.811136015,1.820318467,4.998594381,1.665443307,1.750061082,36.6,2.224893404,5.363563704,0,0,0,9,4.828125,1.638291992,46.89473684,17.91028736,39.05263158,17.48826278,1.748774313,2.686583669,0,0,2.12710141,3.965453672,0,0,2.392351375,7.145493664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92540998,1539.091163
65,1883,1803,1502,0.042485396,41142.88295,109518.1387,109518.1387,0,5111.418441,15,4.954229472,2.06070218,4.999942633,1.64811986,1.7127678,36.6,2.714507935,6.166595062,0,0,0,10,4.927083333,1.512068063,47.44736842,17.18582244,39.52631579,16.76107151,1.936673432,2.680377387,0,0,2.542203654,4.574344383,0,0,3.01241954,8.213183646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.271668363,1531.055403
66,1903,1813,1511,0.047293747,41066.11068,109856.025,109856.025,0,4342.352365,15,4.892204324,1.967170852,4.999942633,1.676610742,1.717668673,36.6,2.281845699,5.460335878,0,0,0,9,5.125,1.566245511,47.71052632,19.85063686,39.76315789,19.189408,1.7356053,2.783110146,0,0,2.09335903,3.89291545,0,0,2.578075423,7.260330809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201190102,1554.043221
67,1803,1747,1450,0.031059346,41881.8652,106621.4831,106621.4831,0,3760.045623,15,4.77143356,1.823040706,4.997383177,1.767047668,1.775539529,36.6,2.085438504,5.211131239,0,0,0,9,4.78125,1.675205989,45.97368421,18.61590554,38.15789474,17.92605618,1.374719162,1.735123346,0,0,2.065535821,4.228205908,0,0,2.119015013,6.542680884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085963528,1564.502661
68,1846,1781,1481,0.035211268,41364.51114,109248.3825,109248.3825,0,4226.393791,14.96981782,5.01484593,2.04101613,4.999248519,1.61684487,1.721864974,36.6,2.289487428,5.006840987,0,0,0,9,5.364583333,1.562048546,46.86842105,20.25647532,38.97368421,19.55758951,1.623028219,1.950003146,0,0,2.326009401,3.996733384,0,0,2.232630505,6.262704446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086373992,1523.529521
69,1786,1716,1416,0.039193729,38840.62391,105340.4062,105340.4062,0,4724.279978,15,5.001370106,2.071089873,4.998634851,1.747595537,1.718850679,36.6,2.64517356,5.977613761,0,0,0,8,4.671875,1.461891121,45.15789474,16.51399138,37.26315789,15.98631686,1.789212543,2.417301751,0,0,2.414789198,4.350647114,0,0,3.042024671,8.026730779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36970819,1539.593829
70,1838,1769,1470,0.037540805,41365.5701,108563.0175,108563.0175,0,4058.93821,15,4.909109757,1.987713773,4.995685923,1.586576021,1.687143666,36.6,2.208345054,5.17644902,0,0,0,9,5.125,1.518977178,46.55263158,19.53094356,38.68421053,19.39221936,1.535144249,1.72752796,0,0,2.169257056,4.122039586,0,0,2.269737812,6.495271851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.120500515,1542.864972
71,1824,1772,1473,0.028508772,41693.70492,109324.2769,109324.2769,0,4346.036454,15,4.978898912,2.104635762,4.987629743,1.673219888,1.720463518,36.6,2.382695424,5.375316246,0,0,0,9,5.09375,1.541631475,46.63157895,18.76505859,38.76315789,18.56061792,1.512638032,1.782178737,0,0,2.287659414,4.104058741,0,0,2.528417306,6.880168736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11467556,1514.674077
72,1848,1794,1492,0.029220779,41880.52839,108543.0919,108543.0919,0,4086.283129,15,5.018298265,2.136128259,4.999952885,1.738090769,1.759473307,36.6,2.211192169,5.039813272,0,0,0,10,5.197916667,1.552013421,47.21052632,19.03757765,39.26315789,18.61194327,1.202592568,1.495607724,0,0,2.171245775,3.90461037,0,0,2.27700643,6.490122603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138307653,1519.15476
73,1742,1691,1389,0.029276693,39961.61238,104490.9937,104490.9937,0,3658.58775,15,4.934690058,1.990015487,4.995500945,1.740731514,1.721572878,36.6,2.100222589,5.090016584,0,0,0,9,4.885416667,1.622560937,44.5,17.79525365,36.55263158,17.01809775,1.370151597,1.971079644,0,0,2.25753328,4.690266874,0,0,1.821171459,5.720297184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997094798,1533.078545
74,1791,1756,1458,0.019542155,40033.527,107069.1319,107069.1319,0,4557.223068,15,4.892147085,1.985814651,4.995656153,1.838009261,1.744319362,36.6,2.544513159,5.321357969,0,0,0,10,5.057291667,1.744589541,46.21052632,17.40259795,38.36842105,16.93706781,1.416973608,1.692288975,0,0,2.745007455,4.756855653,0,0,2.173215602,6.216139506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349942287,1505.211255
